year,prefecture,fish,value_million_JPY,alphabet,pref_code,pref_code_rm_inland,region,region_name
2013,静岡,red_snow_crab,0,shizuoka,22,16,4,chubu
2013,愛知,red_snow_crab,0,aichi,23,17,4,chubu
2013,三��,red_snow_crab,0,mie,24,18,5,kinki
2013,京都,red_snow_crab,0,kyoto,26,19,5,kinki
2013,大阪,red_snow_crab,0,osaka,27,20,5,kinki
2013,兵庫,red_snow_crab,740,hyogo,28,21,5,kinki
2013,和歌山,red_snow_crab,0,wakayama,30,22,5,kinki
2013,鳥�,red_snow_crab,830,tottori,31,23,6,chugoku
2013,島根,red_snow_crab,777,shimane,32,24,6,chugoku
2013,岡山,red_snow_crab,0,okayama,33,25,6,chugoku
2013,庳�,red_snow_crab,0,hiroshima,34,26,6,chugoku
2013,山口,red_snow_crab,0,yamaguchi,35,27,6,chugoku
2013,徳島,red_snow_crab,0,tokushima,36,28,7,shikoku
2013,香�,red_snow_crab,0,kagawa,37,29,7,shikoku
2013,愛�,red_snow_crab,0,ehime,38,30,7,shikoku
2013,高知,red_snow_crab,0,kochi,39,31,7,shikoku
2013,福岡,red_snow_crab,0,fukuoka,40,32,8,kyushu
2013,佐�,red_snow_crab,0,saga,41,33,8,kyushu
2013,長�,red_snow_crab,0,nagasaki,42,34,8,kyushu
2013,熊本,red_snow_crab,0,kumamoto,43,35,8,kyushu
2013,大�,red_snow_crab,0,oita,44,36,8,kyushu
2013,宮�,red_snow_crab,0,miyazaki,45,37,8,kyushu
2013,鹿児島,red_snow_crab,0,kagoshima,46,38,8,kyushu
2013,沖�,red_snow_crab,0,okinawa,47,39,8,kyushu
2014,北海�,red_snow_crab,446,hokkaido,1,1,1,hokkaido
2014,青森,red_snow_crab,56,aomori,2,2,2,tohoku
2014,岩�,red_snow_crab,NA,iwate,3,3,2,tohoku
2014,宮�,red_snow_crab,NA,miyagi,4,4,2,tohoku
2014,秋田,red_snow_crab,175,akita,5,5,2,tohoku
2014,山形,red_snow_crab,62,yamagata,6,6,2,tohoku
2014,福島,red_snow_crab,0.25,fukushima,7,7,2,tohoku
2014,茨�,red_snow_crab,0,ibaraki,8,8,3,kanto
2014,卑�,red_snow_crab,0,chiba,12,9,3,kanto
2014,東京,red_snow_crab,0,tokyo,13,10,3,kanto
2014,神奈�,red_snow_crab,0,kanagawa,14,11,3,kanto
2014,新�,red_snow_crab,514,niigata,15,12,4,chubu
2014,富山,red_snow_crab,321,toyama,16,13,4,chubu
2014,石�,red_snow_crab,270,ishikawa,17,14,4,chubu
2014,福�,red_snow_crab,36,fukui,18,15,4,chubu
2014,静岡,red_snow_crab,0,shizuoka,22,16,4,chubu
2014,愛知,red_snow_crab,0,aichi,23,17,4,chubu
2014,三��,red_snow_crab,0,mie,24,18,5,kinki
2014,京都,red_snow_crab,0,kyoto,26,19,5,kinki
2014,大阪,red_snow_crab,0,osaka,27,20,5,kinki
2014,兵庫,red_snow_crab,763,hyogo,28,21,5,kinki
2014,和歌山,red_snow_crab,0,wakayama,30,22,5,kinki
2014,鳥�,red_snow_crab,1091,tottori,31,23,6,chugoku
2014,島根,red_snow_crab,757,shimane,32,24,6,chugoku
2014,岡山,red_snow_crab,0,okayama,33,25,6,chugoku
2014,庳�,red_snow_crab,0,hiroshima,34,26,6,chugoku
2014,山口,red_snow_crab,0,yamaguchi,35,27,6,chugoku
2014,徳島,red_snow_crab,0,tokushima,36,28,7,shikoku
2014,香�,red_snow_crab,0,kagawa,37,29,7,shikoku
2014,愛�,red_snow_crab,0,ehime,38,30,7,shikoku
2014,高知,red_snow_crab,0,kochi,39,31,7,shikoku
2014,福岡,red_snow_crab,0,fukuoka,40,32,8,kyushu
2014,佐�,red_snow_crab,0,saga,41,33,8,kyushu
2014,長�,red_snow_crab,0,nagasaki,42,34,8,kyushu
2014,熊本,red_snow_crab,0,kumamoto,43,35,8,kyushu
2014,大�,red_snow_crab,0,oita,44,36,8,kyushu
2014,宮�,red_snow_crab,0,miyazaki,45,37,8,kyushu
2014,鹿児島,red_snow_crab,0,kagoshima,46,38,8,kyushu
2014,沖�,red_snow_crab,0,okinawa,47,39,8,kyushu
2015,北海�,red_snow_crab,415,hokkaido,1,1,1,hokkaido
2015,青森,red_snow_crab,71,aomori,2,2,2,tohoku
2015,岩�,red_snow_crab,0.25,iwate,3,3,2,tohoku
2015,宮�,red_snow_crab,NA,miyagi,4,4,2,tohoku
2015,秋田,red_snow_crab,NA,akita,5,5,2,tohoku
2015,山形,red_snow_crab,63,yamagata,6,6,2,tohoku
2015,福島,red_snow_crab,0.25,fukushima,7,7,2,tohoku
2015,茨�,red_snow_crab,NA,ibaraki,8,8,3,kanto
2015,卑�,red_snow_crab,0.25,chiba,12,9,3,kanto
2015,東京,red_snow_crab,0,tokyo,13,10,3,kanto
2015,神奈�,red_snow_crab,0,kanagawa,14,11,3,kanto
2015,新�,red_snow_crab,656,niigata,15,12,4,chubu
2015,富山,red_snow_crab,356,toyama,16,13,4,chubu
2015,石�,red_snow_crab,292,ishikawa,17,14,4,chubu
2015,福�,red_snow_crab,66,fukui,18,15,4,chubu
2015,静岡,red_snow_crab,0,shizuoka,22,16,4,chubu
2015,愛知,red_snow_crab,0,aichi,23,17,4,chubu
2015,三��,red_snow_crab,0,mie,24,18,5,kinki
2015,京都,red_snow_crab,0,kyoto,26,19,5,kinki
2015,大阪,red_snow_crab,0,osaka,27,20,5,kinki
2015,兵庫,red_snow_crab,918,hyogo,28,21,5,kinki
2015,和歌山,red_snow_crab,0,wakayama,30,22,5,kinki
2015,鳥�,red_snow_crab,1241,tottori,31,23,6,chugoku
2015,島根,red_snow_crab,894,shimane,32,24,6,chugoku
2015,岡山,red_snow_crab,0,okayama,33,25,6,chugoku
2015,庳�,red_snow_crab,0,hiroshima,34,26,6,chugoku
2015,山口,red_snow_crab,0,yamaguchi,35,27,6,chugoku
2015,徳島,red_snow_crab,0,tokushima,36,28,7,shikoku
2015,香�,red_snow_crab,0,kagawa,37,29,7,shikoku
2015,愛�,red_snow_crab,0,ehime,38,30,7,shikoku
2015,高知,red_snow_crab,0,kochi,39,31,7,shikoku
2015,福岡,red_snow_crab,0,fukuoka,40,32,8,kyushu
2015,佐�,red_snow_crab,0,saga,41,33,8,kyushu
2015,長�,red_snow_crab,0,nagasaki,42,34,8,kyushu
2015,熊本,red_snow_crab,0,kumamoto,43,35,8,kyushu
2015,大�,red_snow_crab,0,oita,44,36,8,kyushu
2015,宮�,red_snow_crab,0,miyazaki,45,37,8,kyushu
2015,鹿児島,red_snow_crab,0,kagoshima,46,38,8,kyushu
2015,沖�,red_snow_crab,0,okinawa,47,39,8,kyushu
2003,北海�,righteye_flounder,9836,hokkaido,1,1,1,hokkaido
2003,青森,righteye_flounder,1249,aomori,2,2,2,tohoku
2003,岩�,righteye_flounder,519,iwate,3,3,2,tohoku
2003,宮�,righteye_flounder,1689,miyagi,4,4,2,tohoku
2003,秋田,righteye_flounder,393,akita,5,5,2,tohoku
2003,山形,righteye_flounder,191,yamagata,6,6,2,tohoku
2003,福島,righteye_flounder,1559,fukushima,7,7,2,tohoku
2003,茨�,righteye_flounder,404,ibaraki,8,8,3,kanto
2003,卑�,righteye_flounder,385,chiba,12,9,3,kanto
2003,東京,righteye_flounder,161,tokyo,13,10,3,kanto
2003,神奈�,righteye_flounder,105,kanagawa,14,11,3,kanto
2003,新�,righteye_flounder,623,niigata,15,12,4,chubu
2003,富山,righteye_flounder,87,toyama,16,13,4,chubu
2003,石�,righteye_flounder,1312,ishikawa,17,14,4,chubu
2003,福�,righteye_flounder,774,fukui,18,15,4,chubu
2003,静岡,righteye_flounder,43,shizuoka,22,16,4,chubu
2003,愛知,righteye_flounder,445,aichi,23,17,4,chubu
2003,三��,righteye_flounder,250,mie,24,18,5,kinki
2003,京都,righteye_flounder,182,kyoto,26,19,5,kinki
2003,大阪,righteye_flounder,513,osaka,27,20,5,kinki
2003,兵庫,righteye_flounder,2458,hyogo,28,21,5,kinki
2003,和歌山,righteye_flounder,102,wakayama,30,22,5,kinki
2003,鳥�,righteye_flounder,1199,tottori,31,23,6,chugoku
2003,島根,righteye_flounder,2284,shimane,32,24,6,chugoku
2003,岡山,righteye_flounder,442,okayama,33,25,6,chugoku
2003,庳�,righteye_flounder,939,hiroshima,34,26,6,chugoku
2003,山口,righteye_flounder,1497,yamaguchi,35,27,6,chugoku
2003,徳島,righteye_flounder,194,tokushima,36,28,7,shikoku
2003,香�,righteye_flounder,926,kagawa,37,29,7,shikoku
2003,愛�,righteye_flounder,1311,ehime,38,30,7,shikoku
2003,高知,righteye_flounder,10,kochi,39,31,7,shikoku
2003,福岡,righteye_flounder,675,fukuoka,40,32,8,kyushu
2003,佐�,righteye_flounder,50,saga,41,33,8,kyushu
2003,長�,righteye_flounder,565,nagasaki,42,34,8,kyushu
2003,熊本,righteye_flounder,299,kumamoto,43,35,8,kyushu
2003,大�,righteye_flounder,1061,oita,44,36,8,kyushu
2003,宮�,righteye_flounder,54,miyazaki,45,37,8,kyushu
2003,鹿児島,righteye_flounder,32,kagoshima,46,38,8,kyushu
2003,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2004,愛知,righteye_flounder,430,aichi,23,17,4,chubu
2004,愛�,righteye_flounder,1155,ehime,38,30,7,shikoku
2004,茨�,righteye_flounder,344,ibaraki,8,8,3,kanto
2004,岡山,righteye_flounder,351,okayama,33,25,6,chugoku
2004,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2004,岩�,righteye_flounder,399,iwate,3,3,2,tohoku
2004,宮�,righteye_flounder,50,miyazaki,45,37,8,kyushu
2004,宮�,righteye_flounder,1506,miyagi,4,4,2,tohoku
2004,京都,righteye_flounder,126,kyoto,26,19,5,kinki
2004,熊本,righteye_flounder,250,kumamoto,43,35,8,kyushu
2004,庳�,righteye_flounder,632,hiroshima,34,26,6,chugoku
2004,香�,righteye_flounder,772,kagawa,37,29,7,shikoku
2004,高知,righteye_flounder,10,kochi,39,31,7,shikoku
2004,佐�,righteye_flounder,44,saga,41,33,8,kyushu
2004,三��,righteye_flounder,121,mie,24,18,5,kinki
2004,山形,righteye_flounder,147,yamagata,6,6,2,tohoku
2004,山口,righteye_flounder,1560,yamaguchi,35,27,6,chugoku
2004,鹿児島,righteye_flounder,29,kagoshima,46,38,8,kyushu
2004,秋田,righteye_flounder,350,akita,5,5,2,tohoku
2004,新�,righteye_flounder,570,niigata,15,12,4,chubu
2004,神奈�,righteye_flounder,160,kanagawa,14,11,3,kanto
2004,青森,righteye_flounder,1232,aomori,2,2,2,tohoku
2004,静岡,righteye_flounder,24,shizuoka,22,16,4,chubu
2004,石�,righteye_flounder,1385,ishikawa,17,14,4,chubu
2004,卑�,righteye_flounder,397,chiba,12,9,3,kanto
2004,大阪,righteye_flounder,392,osaka,27,20,5,kinki
2004,大�,righteye_flounder,648,oita,44,36,8,kyushu
2004,長�,righteye_flounder,421,nagasaki,42,34,8,kyushu
2004,鳥�,righteye_flounder,1079,tottori,31,23,6,chugoku
2004,島根,righteye_flounder,2143,shimane,32,24,6,chugoku
2004,東京,righteye_flounder,132,tokyo,13,10,3,kanto
2004,徳島,righteye_flounder,165,tokushima,36,28,7,shikoku
2004,富山,righteye_flounder,87,toyama,16,13,4,chubu
2004,福�,righteye_flounder,809,fukui,18,15,4,chubu
2004,福岡,righteye_flounder,391,fukuoka,40,32,8,kyushu
2004,福島,righteye_flounder,1691,fukushima,7,7,2,tohoku
2004,兵庫,righteye_flounder,2436,hyogo,28,21,5,kinki
2004,北海�,righteye_flounder,8314,hokkaido,1,1,1,hokkaido
2004,和歌山,righteye_flounder,116,wakayama,30,22,5,kinki
2005,愛知,righteye_flounder,446,aichi,23,17,4,chubu
2005,愛�,righteye_flounder,1518,ehime,38,30,7,shikoku
2005,茨�,righteye_flounder,397,ibaraki,8,8,3,kanto
2005,岡山,righteye_flounder,300,okayama,33,25,6,chugoku
2005,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2005,岩�,righteye_flounder,437,iwate,3,3,2,tohoku
2005,宮�,righteye_flounder,48,miyazaki,45,37,8,kyushu
2005,宮�,righteye_flounder,1556,miyagi,4,4,2,tohoku
2005,京都,righteye_flounder,142,kyoto,26,19,5,kinki
2005,熊本,righteye_flounder,178,kumamoto,43,35,8,kyushu
2005,庳�,righteye_flounder,556,hiroshima,34,26,6,chugoku
2005,香�,righteye_flounder,692,kagawa,37,29,7,shikoku
2005,高知,righteye_flounder,11,kochi,39,31,7,shikoku
2005,佐�,righteye_flounder,40,saga,41,33,8,kyushu
2005,三��,righteye_flounder,119,mie,24,18,5,kinki
2005,山形,righteye_flounder,147,yamagata,6,6,2,tohoku
2005,山口,righteye_flounder,1061,yamaguchi,35,27,6,chugoku
2005,鹿児島,righteye_flounder,26,kagoshima,46,38,8,kyushu
2005,秋田,righteye_flounder,341,akita,5,5,2,tohoku
2005,新�,righteye_flounder,537,niigata,15,12,4,chubu
2005,神奈�,righteye_flounder,360,kanagawa,14,11,3,kanto
2005,青森,righteye_flounder,1224,aomori,2,2,2,tohoku
2005,静岡,righteye_flounder,22,shizuoka,22,16,4,chubu
2005,石�,righteye_flounder,1180,ishikawa,17,14,4,chubu
2005,卑�,righteye_flounder,509,chiba,12,9,3,kanto
2005,大阪,righteye_flounder,429,osaka,27,20,5,kinki
2005,大�,righteye_flounder,902,oita,44,36,8,kyushu
2005,長�,righteye_flounder,312,nagasaki,42,34,8,kyushu
2005,鳥�,righteye_flounder,1073,tottori,31,23,6,chugoku
2005,島根,righteye_flounder,1913,shimane,32,24,6,chugoku
2005,東京,righteye_flounder,59,tokyo,13,10,3,kanto
2005,徳島,righteye_flounder,171,tokushima,36,28,7,shikoku
2005,富山,righteye_flounder,86,toyama,16,13,4,chubu
2005,福�,righteye_flounder,648,fukui,18,15,4,chubu
2005,福岡,righteye_flounder,337,fukuoka,40,32,8,kyushu
2005,福島,righteye_flounder,1450,fukushima,7,7,2,tohoku
2005,兵庫,righteye_flounder,2565,hyogo,28,21,5,kinki
2005,北海�,righteye_flounder,8225,hokkaido,1,1,1,hokkaido
2005,和歌山,righteye_flounder,105,wakayama,30,22,5,kinki
2006,北海�,righteye_flounder,7591,hokkaido,1,1,1,hokkaido
2006,青森,righteye_flounder,1177,aomori,2,2,2,tohoku
2006,岩�,righteye_flounder,438,iwate,3,3,2,tohoku
2006,宮�,righteye_flounder,1668,miyagi,4,4,2,tohoku
2006,秋田,righteye_flounder,362,akita,5,5,2,tohoku
2006,山形,righteye_flounder,187,yamagata,6,6,2,tohoku
2006,福島,righteye_flounder,1737,fukushima,7,7,2,tohoku
2006,茨�,righteye_flounder,343,ibaraki,8,8,3,kanto
2006,卑�,righteye_flounder,420,chiba,12,9,3,kanto
2006,東京,righteye_flounder,32,tokyo,13,10,3,kanto
2006,神奈�,righteye_flounder,241,kanagawa,14,11,3,kanto
2006,新�,righteye_flounder,552,niigata,15,12,4,chubu
2006,富山,righteye_flounder,75,toyama,16,13,4,chubu
2006,石�,righteye_flounder,1189,ishikawa,17,14,4,chubu
2006,福�,righteye_flounder,784,fukui,18,15,4,chubu
2006,静岡,righteye_flounder,30,shizuoka,22,16,4,chubu
2006,愛知,righteye_flounder,445,aichi,23,17,4,chubu
2006,三��,righteye_flounder,187,mie,24,18,5,kinki
2006,京都,righteye_flounder,122,kyoto,26,19,5,kinki
2006,大阪,righteye_flounder,345,osaka,27,20,5,kinki
2006,兵庫,righteye_flounder,2354,hyogo,28,21,5,kinki
2006,和歌山,righteye_flounder,112,wakayama,30,22,5,kinki
2006,鳥�,righteye_flounder,1087,tottori,31,23,6,chugoku
2006,島根,righteye_flounder,1976,shimane,32,24,6,chugoku
2006,岡山,righteye_flounder,322,okayama,33,25,6,chugoku
2006,庳�,righteye_flounder,541,hiroshima,34,26,6,chugoku
2006,山口,righteye_flounder,1570,yamaguchi,35,27,6,chugoku
2006,徳島,righteye_flounder,133,tokushima,36,28,7,shikoku
2006,香�,righteye_flounder,530,kagawa,37,29,7,shikoku
2006,愛�,righteye_flounder,1481,ehime,38,30,7,shikoku
2006,高知,righteye_flounder,11,kochi,39,31,7,shikoku
2006,福岡,righteye_flounder,464,fukuoka,40,32,8,kyushu
2006,佐�,righteye_flounder,44,saga,41,33,8,kyushu
2006,長�,righteye_flounder,410,nagasaki,42,34,8,kyushu
2006,熊本,righteye_flounder,162,kumamoto,43,35,8,kyushu
2006,大�,righteye_flounder,839,oita,44,36,8,kyushu
2006,宮�,righteye_flounder,39,miyazaki,45,37,8,kyushu
2006,鹿児島,righteye_flounder,26,kagoshima,46,38,8,kyushu
2006,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2007,北海�,righteye_flounder,7721,hokkaido,1,1,1,hokkaido
2007,青森,righteye_flounder,1154,aomori,2,2,2,tohoku
2007,岩�,righteye_flounder,280,iwate,3,3,2,tohoku
2007,宮�,righteye_flounder,1389,miyagi,4,4,2,tohoku
2007,秋田,righteye_flounder,303,akita,5,5,2,tohoku
2007,山形,righteye_flounder,157,yamagata,6,6,2,tohoku
2007,福島,righteye_flounder,1659,fukushima,7,7,2,tohoku
2007,茨�,righteye_flounder,481,ibaraki,8,8,3,kanto
2007,卑�,righteye_flounder,401,chiba,12,9,3,kanto
2007,東京,righteye_flounder,51,tokyo,13,10,3,kanto
2007,神奈�,righteye_flounder,300,kanagawa,14,11,3,kanto
2007,新�,righteye_flounder,612,niigata,15,12,4,chubu
2007,富山,righteye_flounder,71,toyama,16,13,4,chubu
2007,石�,righteye_flounder,1148,ishikawa,17,14,4,chubu
2007,福�,righteye_flounder,829,fukui,18,15,4,chubu
2007,静岡,righteye_flounder,16,shizuoka,22,16,4,chubu
2007,愛知,righteye_flounder,373,aichi,23,17,4,chubu
2007,三��,righteye_flounder,231,mie,24,18,5,kinki
2007,京都,righteye_flounder,98,kyoto,26,19,5,kinki
2007,大阪,righteye_flounder,280,osaka,27,20,5,kinki
2007,兵庫,righteye_flounder,2313,hyogo,28,21,5,kinki
2007,和歌山,righteye_flounder,110,wakayama,30,22,5,kinki
2007,鳥�,righteye_flounder,1357,tottori,31,23,6,chugoku
2007,島根,righteye_flounder,2033,shimane,32,24,6,chugoku
2007,岡山,righteye_flounder,275,okayama,33,25,6,chugoku
2007,庳�,righteye_flounder,482,hiroshima,34,26,6,chugoku
2007,山口,righteye_flounder,1564,yamaguchi,35,27,6,chugoku
2007,徳島,righteye_flounder,135,tokushima,36,28,7,shikoku
2007,香�,righteye_flounder,795,kagawa,37,29,7,shikoku
2007,愛�,righteye_flounder,1115,ehime,38,30,7,shikoku
2007,高知,righteye_flounder,11,kochi,39,31,7,shikoku
2007,福岡,righteye_flounder,283,fukuoka,40,32,8,kyushu
2007,佐�,righteye_flounder,40,saga,41,33,8,kyushu
2007,長�,righteye_flounder,342,nagasaki,42,34,8,kyushu
2007,熊本,righteye_flounder,162,kumamoto,43,35,8,kyushu
2007,大�,righteye_flounder,774,oita,44,36,8,kyushu
2007,宮�,righteye_flounder,42,miyazaki,45,37,8,kyushu
2007,鹿児島,righteye_flounder,26,kagoshima,46,38,8,kyushu
2007,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2008,北海�,righteye_flounder,7505,hokkaido,1,1,1,hokkaido
2008,青森,righteye_flounder,1079,aomori,2,2,2,tohoku
2008,岩�,righteye_flounder,329,iwate,3,3,2,tohoku
2008,宮�,righteye_flounder,1530,miyagi,4,4,2,tohoku
2008,秋田,righteye_flounder,329,akita,5,5,2,tohoku
2008,山形,righteye_flounder,161,yamagata,6,6,2,tohoku
2008,福島,righteye_flounder,1858,fukushima,7,7,2,tohoku
2008,茨�,righteye_flounder,456,ibaraki,8,8,3,kanto
2008,卑�,righteye_flounder,458,chiba,12,9,3,kanto
2008,東京,righteye_flounder,56,tokyo,13,10,3,kanto
2008,神奈�,righteye_flounder,200,kanagawa,14,11,3,kanto
2008,新�,righteye_flounder,535,niigata,15,12,4,chubu
2008,富山,righteye_flounder,88,toyama,16,13,4,chubu
2008,石�,righteye_flounder,1487,ishikawa,17,14,4,chubu
2008,福�,righteye_flounder,1026,fukui,18,15,4,chubu
2008,静岡,righteye_flounder,16,shizuoka,22,16,4,chubu
2008,愛知,righteye_flounder,312,aichi,23,17,4,chubu
2008,三��,righteye_flounder,179,mie,24,18,5,kinki
2008,京都,righteye_flounder,96,kyoto,26,19,5,kinki
2008,大阪,righteye_flounder,293,osaka,27,20,5,kinki
2008,兵庫,righteye_flounder,2323,hyogo,28,21,5,kinki
2008,和歌山,righteye_flounder,160,wakayama,30,22,5,kinki
2008,鳥�,righteye_flounder,1217,tottori,31,23,6,chugoku
2008,島根,righteye_flounder,2195,shimane,32,24,6,chugoku
2008,岡山,righteye_flounder,266,okayama,33,25,6,chugoku
2008,庳�,righteye_flounder,488,hiroshima,34,26,6,chugoku
2008,山口,righteye_flounder,1537,yamaguchi,35,27,6,chugoku
2008,徳島,righteye_flounder,122,tokushima,36,28,7,shikoku
2008,香�,righteye_flounder,827,kagawa,37,29,7,shikoku
2008,愛�,righteye_flounder,1690,ehime,38,30,7,shikoku
2008,高知,righteye_flounder,8,kochi,39,31,7,shikoku
2008,福岡,righteye_flounder,383,fukuoka,40,32,8,kyushu
2008,佐�,righteye_flounder,33,saga,41,33,8,kyushu
2008,長�,righteye_flounder,215,nagasaki,42,34,8,kyushu
2008,熊本,righteye_flounder,137,kumamoto,43,35,8,kyushu
2008,大�,righteye_flounder,676,oita,44,36,8,kyushu
2008,宮�,righteye_flounder,30,miyazaki,45,37,8,kyushu
2008,鹿児島,righteye_flounder,23,kagoshima,46,38,8,kyushu
2008,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2009,北海�,righteye_flounder,6657,hokkaido,1,1,1,hokkaido
2009,青森,righteye_flounder,1016,aomori,2,2,2,tohoku
2009,岩�,righteye_flounder,320,iwate,3,3,2,tohoku
2009,宮�,righteye_flounder,807,miyagi,4,4,2,tohoku
2009,秋田,righteye_flounder,334,akita,5,5,2,tohoku
2009,山形,righteye_flounder,138,yamagata,6,6,2,tohoku
2009,福島,righteye_flounder,1557,fukushima,7,7,2,tohoku
2009,茨�,righteye_flounder,245,ibaraki,8,8,3,kanto
2009,卑�,righteye_flounder,318,chiba,12,9,3,kanto
2009,東京,righteye_flounder,34,tokyo,13,10,3,kanto
2009,神奈�,righteye_flounder,54,kanagawa,14,11,3,kanto
2009,新�,righteye_flounder,549,niigata,15,12,4,chubu
2009,富山,righteye_flounder,70,toyama,16,13,4,chubu
2009,石�,righteye_flounder,1064,ishikawa,17,14,4,chubu
2009,福�,righteye_flounder,788,fukui,18,15,4,chubu
2009,静岡,righteye_flounder,10,shizuoka,22,16,4,chubu
2009,愛知,righteye_flounder,335,aichi,23,17,4,chubu
2009,三��,righteye_flounder,76,mie,24,18,5,kinki
2009,京都,righteye_flounder,91,kyoto,26,19,5,kinki
2009,大阪,righteye_flounder,263,osaka,27,20,5,kinki
2009,兵庫,righteye_flounder,1970,hyogo,28,21,5,kinki
2009,和歌山,righteye_flounder,128,wakayama,30,22,5,kinki
2009,鳥�,righteye_flounder,1041,tottori,31,23,6,chugoku
2009,島根,righteye_flounder,2030,shimane,32,24,6,chugoku
2009,岡山,righteye_flounder,261,okayama,33,25,6,chugoku
2009,庳�,righteye_flounder,447,hiroshima,34,26,6,chugoku
2009,山口,righteye_flounder,1372,yamaguchi,35,27,6,chugoku
2009,徳島,righteye_flounder,113,tokushima,36,28,7,shikoku
2009,香�,righteye_flounder,730,kagawa,37,29,7,shikoku
2009,愛�,righteye_flounder,1246,ehime,38,30,7,shikoku
2009,高知,righteye_flounder,4,kochi,39,31,7,shikoku
2009,福岡,righteye_flounder,359,fukuoka,40,32,8,kyushu
2009,佐�,righteye_flounder,26,saga,41,33,8,kyushu
2009,長�,righteye_flounder,236,nagasaki,42,34,8,kyushu
2009,熊本,righteye_flounder,107,kumamoto,43,35,8,kyushu
2009,大�,righteye_flounder,495,oita,44,36,8,kyushu
2009,宮�,righteye_flounder,34,miyazaki,45,37,8,kyushu
2009,鹿児島,righteye_flounder,19,kagoshima,46,38,8,kyushu
2009,沖�,righteye_flounder,0,okinawa,47,39,8,kyushu
2010,北海�,righteye_flounder,5880,hokkaido,1,1,1,hokkaido
2010,青森,righteye_flounder,842,aomori,2,2,2,tohoku
2010,岩�,righteye_flounder,329,iwate,3,3,2,tohoku
2010,宮�,righteye_flounder,733,miyagi,4,4,2,tohoku
2010,秋田,righteye_flounder,231,akita,5,5,2,tohoku
2010,山形,righteye_flounder,112,yamagata,6,6,2,tohoku
2010,福島,righteye_flounder,1323,fukushima,7,7,2,tohoku
2010,茨�,righteye_flounder,361,ibaraki,8,8,3,kanto
2010,卑�,righteye_flounder,299,chiba,12,9,3,kanto
2010,東京,righteye_flounder,31,tokyo,13,10,3,kanto
2010,神奈�,righteye_flounder,75,kanagawa,14,11,3,kanto
2010,新�,righteye_flounder,504,niigata,15,12,4,chubu
2010,富山,righteye_flounder,60,toyama,16,13,4,chubu
2010,石�,righteye_flounder,837,ishikawa,17,14,4,chubu
2010,福�,righteye_flounder,801,fukui,18,15,4,chubu
2010,静岡,righteye_flounder,17,shizuoka,22,16,4,chubu
2010,愛知,righteye_flounder,294,aichi,23,17,4,chubu
2010,三��,righteye_flounder,97,mie,24,18,5,kinki
2010,京都,righteye_flounder,86,kyoto,26,19,5,kinki
2010,大阪,righteye_flounder,218,osaka,27,20,5,kinki
2010,兵庫,righteye_flounder,1703,hyogo,28,21,5,kinki
2010,和歌山,righteye_flounder,133,wakayama,30,22,5,kinki
2010,鳥�,righteye_flounder,1204,tottori,31,23,6,chugoku
2010,島根,righteye_flounder,1767,shimane,32,24,6,chugoku
2010,岡山,righteye_flounder,264,okayama,33,25,6,chugoku
2010,庳�,righteye_flounder,348,hiroshima,34,26,6,chugoku
2010,山口,righteye_flounder,1126,yamaguchi,35,27,6,chugoku
