"","EngName","year","stock","production_vol_t"
"1284","Imperial surf clam",1994,"single_stock",8003
"1285","Imperial surf clam",1995,"single_stock",8018
"1286","Imperial surf clam",1996,"single_stock",8737
"1287","Imperial surf clam",1997,"single_stock",7542
"1288","Imperial surf clam",1998,"single_stock",8229
"1289","Imperial surf clam",1999,"single_stock",8809
"1290","Imperial surf clam",2000,"single_stock",8884
"1291","Imperial surf clam",2001,"single_stock",8915
"1292","Imperial surf clam",2002,"single_stock",8861
"1293","Imperial surf clam",2003,"single_stock",8098.25
"1294","Imperial surf clam",2004,"single_stock",8039
"1295","Imperial surf clam",2005,"single_stock",7872
"1296","Imperial surf clam",2006,"single_stock",8006
"1297","Indo-Pacific gurnards",1962,"single_stock",3447.25
"1298","Indo-Pacific gurnards",1963,"single_stock",2858.25
"1299","Indo-Pacific gurnards",1964,"single_stock",2605.75
"1300","Indo-Pacific gurnards",1965,"single_stock",2647
"1301","Indo-Pacific gurnards",1966,"single_stock",2847
"1302","Indo-Pacific gurnards",1967,"single_stock",5908
"1303","Indo-Pacific gurnards",1969,"single_stock",8153
"1304","Indo-Pacific gurnards",1970,"single_stock",9055
"1305","Indo-Pacific gurnards",1971,"single_stock",7931
"1306","Indo-Pacific gurnards",1972,"single_stock",5615
"1307","Indo-Pacific gurnards",1973,"single_stock",5036
"1308","Indo-Pacific gurnards",1974,"single_stock",5586
"1309","Indo-Pacific gurnards",1975,"single_stock",5071
"1310","Indo-Pacific gurnards",1976,"single_stock",3523
"1311","Indo-Pacific gurnards",1977,"single_stock",3231
"1312","Indo-Pacific gurnards",1978,"single_stock",2761
"1313","Indo-Pacific gurnards",1979,"single_stock",2474
"1314","Indo-Pacific gurnards",1980,"single_stock",3397
"1315","Indo-Pacific gurnards",1981,"single_stock",3355.75
"1316","Indo-Pacific gurnards",1982,"single_stock",1809.25
"1317","Indo-Pacific gurnards",1983,"single_stock",1287.75
"1318","Indo-Pacific gurnards",1984,"single_stock",1190.25
"1319","Indo-Pacific gurnards",1985,"single_stock",832.25
"1320","Indo-Pacific gurnards",1986,"single_stock",907.75
"1321","Indo-Pacific gurnards",1987,"single_stock",689.5
"1322","Indo-Pacific gurnards",1988,"single_stock",728.5
"1323","Indo-Pacific gurnards",1989,"single_stock",750.5
"1324","Indo-Pacific gurnards",1990,"single_stock",890
"1325","Indo-Pacific gurnards",1991,"single_stock",1115
"1326","Indo-Pacific gurnards",1992,"single_stock",1016
"1327","Indo-Pacific gurnards",1993,"single_stock",1061
"1328","Indo-Pacific gurnards",1994,"single_stock",1156
"1329","Japanese amberjack",1962,"single_stock",48323.25
"1330","Japanese amberjack",1963,"single_stock",40971.25
"1331","Japanese amberjack",1964,"single_stock",40601.5
"1332","Japanese amberjack",1965,"single_stock",43818
"1333","Japanese amberjack",1966,"single_stock",38948.25
"1334","Japanese amberjack",1967,"single_stock",48623
"1335","Japanese amberjack",1968,"single_stock",48424
"1336","Japanese amberjack",1969,"single_stock",51128
"1337","Japanese amberjack",1970,"single_stock",54875
"1338","Japanese amberjack",1971,"single_stock",48102
"1339","Japanese amberjack",1972,"single_stock",49738
"1340","Japanese amberjack",1973,"single_stock",52916
"1341","Japanese amberjack",1974,"single_stock",40977
"1342","Japanese amberjack",1975,"single_stock",38316
"1343","Japanese amberjack",1976,"single_stock",42763
"1344","Japanese amberjack",1977,"single_stock",26915
"1345","Japanese amberjack",1978,"single_stock",37410
"1346","Japanese amberjack",1979,"single_stock",44969
"1347","Japanese amberjack",1980,"single_stock",42012
"1348","Japanese amberjack",1981,"single_stock",37773
"1349","Japanese amberjack",1982,"single_stock",38443.25
"1350","Japanese amberjack",1983,"single_stock",41822.25
"1351","Japanese amberjack",1984,"single_stock",41212.25
"1352","Japanese amberjack",1985,"single_stock",33422.25
"1353","Japanese amberjack",1986,"single_stock",33761.25
"1354","Japanese amberjack",1987,"single_stock",35350
"1355","Japanese amberjack",1988,"single_stock",34908
"1356","Japanese amberjack",1989,"single_stock",39690
"1357","Japanese amberjack",1990,"single_stock",52098
"1358","Japanese amberjack",1991,"single_stock",50995
"1359","Japanese amberjack",1992,"single_stock",55427
"1360","Japanese amberjack",1993,"single_stock",43248
"1361","Japanese amberjack",1994,"single_stock",53802
"1362","Japanese amberjack",1995,"single_stock",61666
"1363","Japanese amberjack",1996,"single_stock",50331
"1364","Japanese amberjack",1997,"single_stock",47214
"1365","Japanese amberjack",1998,"single_stock",45483
"1366","Japanese amberjack",1999,"single_stock",54917
"1367","Japanese amberjack",2000,"single_stock",77463
"1368","Japanese amberjack",2001,"single_stock",66927
"1369","Japanese amberjack",2002,"single_stock",51191
"1370","Japanese amberjack",2003,"single_stock",60786
"1371","Japanese amberjack",2004,"single_stock",66344
"1372","Japanese amberjack",2005,"single_stock",54890
"1373","Japanese amberjack",2006,"single_stock",69352.25
"1374","Japanese amberjack",2007,"single_stock",72470
"1375","Japanese amberjack",2008,"single_stock",75965
"1376","Japanese amberjack",2009,"single_stock",78335
"1377","Japanese amberjack",2010,"single_stock",106889
"1378","Japanese amberjack",2011,"single_stock",110914
"1379","Japanese amberjack",2012,"single_stock",99460
"1380","Japanese amberjack",2013,"single_stock",115765
"1381","Japanese amberjack",2014,"single_stock",125221
"1382","Japanese amberjack",2015,"single_stock",123173
"1383","Japanese anchovy",1962,"pacific_stock",168333
"1384","Japanese anchovy",1962,"seto_inland_sea_stock",68831
"1385","Japanese anchovy",1962,"tsushima_current_stock",112264
"1386","Japanese anchovy",1963,"pacific_stock",173225
"1387","Japanese anchovy",1963,"seto_inland_sea_stock",50719
"1388","Japanese anchovy",1963,"tsushima_current_stock",96643
"1389","Japanese anchovy",1964,"pacific_stock",149900
"1390","Japanese anchovy",1964,"seto_inland_sea_stock",54300
"1391","Japanese anchovy",1964,"tsushima_current_stock",89500.5
"1392","Japanese anchovy",1965,"pacific_stock",240580
"1393","Japanese anchovy",1965,"seto_inland_sea_stock",68101
"1394","Japanese anchovy",1965,"tsushima_current_stock",97231.25
"1395","Japanese anchovy",1966,"pacific_stock",226063.25
"1396","Japanese anchovy",1966,"seto_inland_sea_stock",81065
"1397","Japanese anchovy",1966,"tsushima_current_stock",100536
"1398","Japanese anchovy",1967,"pacific_stock",173126
"1399","Japanese anchovy",1967,"seto_inland_sea_stock",76037
"1400","Japanese anchovy",1967,"tsushima_current_stock",116077
"1401","Japanese anchovy",1968,"pacific_stock",113440
"1402","Japanese anchovy",1968,"seto_inland_sea_stock",85830
"1403","Japanese anchovy",1968,"tsushima_current_stock",158399
"1404","Japanese anchovy",1969,"pacific_stock",156963
"1405","Japanese anchovy",1969,"seto_inland_sea_stock",98974
"1406","Japanese anchovy",1969,"tsushima_current_stock",120864
"1407","Japanese anchovy",1970,"pacific_stock",155123
"1408","Japanese anchovy",1970,"seto_inland_sea_stock",96733
"1409","Japanese anchovy",1970,"tsushima_current_stock",113615
"1410","Japanese anchovy",1971,"pacific_stock",158123
"1411","Japanese anchovy",1971,"seto_inland_sea_stock",77605
"1412","Japanese anchovy",1971,"tsushima_current_stock",114964
"1413","Japanese anchovy",1972,"pacific_stock",158456
"1414","Japanese anchovy",1972,"seto_inland_sea_stock",95026
"1415","Japanese anchovy",1972,"tsushima_current_stock",116206
"1416","Japanese anchovy",1973,"pacific_stock",141646
"1417","Japanese anchovy",1973,"seto_inland_sea_stock",91889
"1418","Japanese anchovy",1973,"tsushima_current_stock",101888
"1419","Japanese anchovy",1974,"pacific_stock",133132
"1420","Japanese anchovy",1974,"seto_inland_sea_stock",91525
"1421","Japanese anchovy",1974,"tsushima_current_stock",62859
"1422","Japanese anchovy",1975,"pacific_stock",89680
"1423","Japanese anchovy",1975,"seto_inland_sea_stock",93542
"1424","Japanese anchovy",1975,"tsushima_current_stock",61942
"1425","Japanese anchovy",1976,"pacific_stock",59160
"1426","Japanese anchovy",1976,"seto_inland_sea_stock",94874
"1427","Japanese anchovy",1976,"tsushima_current_stock",62630
"1428","Japanese anchovy",1977,"pacific_stock",52460
"1429","Japanese anchovy",1977,"seto_inland_sea_stock",107230
"1430","Japanese anchovy",1977,"tsushima_current_stock",85243
"1431","Japanese anchovy",1978,"pacific_stock",40953
"1432","Japanese anchovy",1978,"seto_inland_sea_stock",61075
"1433","Japanese anchovy",1978,"tsushima_current_stock",50397
"1434","Japanese anchovy",1979,"pacific_stock",49519
"1435","Japanese anchovy",1979,"seto_inland_sea_stock",53767
"1436","Japanese anchovy",1979,"tsushima_current_stock",31292
"1437","Japanese anchovy",1980,"pacific_stock",63398
"1438","Japanese anchovy",1980,"seto_inland_sea_stock",46750.25
"1439","Japanese anchovy",1980,"tsushima_current_stock",40458
"1440","Japanese anchovy",1981,"pacific_stock",41232
"1441","Japanese anchovy",1981,"seto_inland_sea_stock",77052
"1442","Japanese anchovy",1981,"tsushima_current_stock",42188
"1443","Japanese anchovy",1982,"pacific_stock",45799
"1444","Japanese anchovy",1982,"seto_inland_sea_stock",82088
"1445","Japanese anchovy",1982,"tsushima_current_stock",69564
"1446","Japanese anchovy",1983,"pacific_stock",48338
"1447","Japanese anchovy",1983,"seto_inland_sea_stock",90176
"1448","Japanese anchovy",1983,"tsushima_current_stock",69087
"1449","Japanese anchovy",1984,"pacific_stock",80043
"1450","Japanese anchovy",1984,"seto_inland_sea_stock",84887
"1451","Japanese anchovy",1984,"tsushima_current_stock",59139
"1452","Japanese anchovy",1985,"pacific_stock",56229
"1453","Japanese anchovy",1985,"seto_inland_sea_stock",103180
"1454","Japanese anchovy",1985,"tsushima_current_stock",46415
"1455","Japanese anchovy",1986,"pacific_stock",60796
"1456","Japanese anchovy",1986,"seto_inland_sea_stock",94675
"1457","Japanese anchovy",1986,"tsushima_current_stock",65399
"1458","Japanese anchovy",1987,"pacific_stock",61237
"1459","Japanese anchovy",1987,"seto_inland_sea_stock",38631
"1460","Japanese anchovy",1987,"tsushima_current_stock",40641.25
"1461","Japanese anchovy",1988,"pacific_stock",62260
"1462","Japanese anchovy",1988,"seto_inland_sea_stock",63788
"1463","Japanese anchovy",1988,"tsushima_current_stock",51444.25
"1464","Japanese anchovy",1989,"pacific_stock",84601
"1465","Japanese anchovy",1989,"seto_inland_sea_stock",44510
"1466","Japanese anchovy",1989,"tsushima_current_stock",53147.25
"1467","Japanese anchovy",1990,"pacific_stock",234313
"1468","Japanese anchovy",1990,"seto_inland_sea_stock",38675
"1469","Japanese anchovy",1990,"tsushima_current_stock",38439
"1470","Japanese anchovy",1991,"pacific_stock",209755
"1471","Japanese anchovy",1991,"seto_inland_sea_stock",44448
"1472","Japanese anchovy",1991,"tsushima_current_stock",74667
"1473","Japanese anchovy",1992,"pacific_stock",185467
"1474","Japanese anchovy",1992,"seto_inland_sea_stock",33753
"1475","Japanese anchovy",1992,"tsushima_current_stock",81672
"1476","Japanese anchovy",1993,"pacific_stock",100519
"1477","Japanese anchovy",1993,"seto_inland_sea_stock",27238
"1478","Japanese anchovy",1993,"tsushima_current_stock",66754
"1479","Japanese anchovy",1994,"pacific_stock",102810
"1480","Japanese anchovy",1994,"seto_inland_sea_stock",30852
"1481","Japanese anchovy",1994,"tsushima_current_stock",54372
"1482","Japanese anchovy",1995,"pacific_stock",140975
"1483","Japanese anchovy",1995,"seto_inland_sea_stock",23842
"1484","Japanese anchovy",1995,"tsushima_current_stock",87141
"1485","Japanese anchovy",1996,"pacific_stock",210584
"1486","Japanese anchovy",1996,"seto_inland_sea_stock",25149
"1487","Japanese anchovy",1996,"tsushima_current_stock",109785
"1488","Japanese anchovy",1997,"pacific_stock",137108
"1489","Japanese anchovy",1997,"seto_inland_sea_stock",22036
"1490","Japanese anchovy",1997,"tsushima_current_stock",73970
"1491","Japanese anchovy",1998,"pacific_stock",313680
"1492","Japanese anchovy",1998,"seto_inland_sea_stock",22107.25
"1493","Japanese anchovy",1998,"tsushima_current_stock",134831
"1494","Japanese anchovy",1999,"pacific_stock",310695
"1495","Japanese anchovy",1999,"seto_inland_sea_stock",32201.25
"1496","Japanese anchovy",1999,"tsushima_current_stock",141333
"1497","Japanese anchovy",2000,"pacific_stock",213795
"1498","Japanese anchovy",2000,"seto_inland_sea_stock",39965.25
"1499","Japanese anchovy",2000,"tsushima_current_stock",127262
"1500","Japanese anchovy",2001,"pacific_stock",199601
"1501","Japanese anchovy",2001,"seto_inland_sea_stock",39166
"1502","Japanese anchovy",2001,"tsushima_current_stock",62399.25
"1503","Japanese anchovy",2002,"pacific_stock",305240
"1504","Japanese anchovy",2002,"seto_inland_sea_stock",44858
"1505","Japanese anchovy",2002,"tsushima_current_stock",93059
"1506","Japanese anchovy",2003,"pacific_stock",386698
"1507","Japanese anchovy",2003,"seto_inland_sea_stock",36545
"1508","Japanese anchovy",2003,"tsushima_current_stock",111676
"1509","Japanese anchovy",2004,"pacific_stock",386876
"1510","Japanese anchovy",2004,"seto_inland_sea_stock",38644
"1511","Japanese anchovy",2004,"tsushima_current_stock",70277
"1512","Japanese anchovy",2005,"pacific_stock",236928
"1513","Japanese anchovy",2005,"seto_inland_sea_stock",40850
"1514","Japanese anchovy",2005,"tsushima_current_stock",70869
"1515","Japanese anchovy",2006,"pacific_stock",289864
"1516","Japanese anchovy",2006,"seto_inland_sea_stock",45569
"1517","Japanese anchovy",2006,"tsushima_current_stock",80063
"1518","Japanese anchovy",2007,"pacific_stock",238360
"1519","Japanese anchovy",2007,"seto_inland_sea_stock",44011
"1520","Japanese anchovy",2007,"tsushima_current_stock",80092
"1521","Japanese anchovy",2008,"pacific_stock",211230
"1522","Japanese anchovy",2008,"seto_inland_sea_stock",41177
"1523","Japanese anchovy",2008,"tsushima_current_stock",92565
"1524","Japanese anchovy",2009,"pacific_stock",229752
"1525","Japanese anchovy",2009,"seto_inland_sea_stock",49604
"1526","Japanese anchovy",2009,"tsushima_current_stock",57378
"1527","Japanese anchovy",2010,"pacific_stock",227701
"1528","Japanese anchovy",2010,"seto_inland_sea_stock",41748
"1529","Japanese anchovy",2010,"tsushima_current_stock",76191.25
"1530","Japanese anchovy",2011,"pacific_stock",153037
"1531","Japanese anchovy",2011,"seto_inland_sea_stock",39684.25
"1532","Japanese anchovy",2011,"tsushima_current_stock",66205.25
"1533","Japanese anchovy",2012,"pacific_stock",148786
"1534","Japanese anchovy",2012,"seto_inland_sea_stock",43131
"1535","Japanese anchovy",2012,"tsushima_current_stock",51019
"1536","Japanese anchovy",2013,"pacific_stock",145648
"1537","Japanese anchovy",2013,"seto_inland_sea_stock",52872
"1538","Japanese anchovy",2013,"tsushima_current_stock",48170
"1539","Japanese anchovy",2014,"pacific_stock",137594
"1540","Japanese anchovy",2014,"seto_inland_sea_stock",49944
"1541","Japanese anchovy",2014,"tsushima_current_stock",60531
"1542","Japanese anchovy",2015,"pacific_stock",66985
"1543","Japanese anchovy",2015,"seto_inland_sea_stock",39341
"1544","Japanese anchovy",2015,"tsushima_current_stock",62420.25
"1545","Japanese carpet shell",1962,"single_stock",114763.25
"1546","Japanese carpet shell",1963,"single_stock",137452
"1547","Japanese carpet shell",1964,"single_stock",108902
"1548","Japanese carpet shell",1965,"single_stock",121248.25
"1549","Japanese carpet shell",1966,"single_stock",157510.25
"1550","Japanese carpet shell",1967,"single_stock",121618.25
"1551","Japanese carpet shell",1968,"single_stock",120400
"1552","Japanese carpet shell",1969,"single_stock",116572
"1553","Japanese carpet shell",1970,"single_stock",141997
"1554","Japanese carpet shell",1971,"single_stock",126414
"1555","Japanese carpet shell",1972,"single_stock",115613
"1556","Japanese carpet shell",1973,"single_stock",114458
"1557","Japanese carpet shell",1974,"single_stock",137719
"1558","Japanese carpet shell",1975,"single_stock",122052
"1559","Japanese carpet shell",1976,"single_stock",135573
"1560","Japanese carpet shell",1977,"single_stock",155506
"1561","Japanese carpet shell",1978,"single_stock",153769
"1562","Japanese carpet shell",1979,"single_stock",132641
"1563","Japanese carpet shell",1980,"single_stock",127389.25
"1564","Japanese carpet shell",1981,"single_stock",137114.5
"1565","Japanese carpet shell",1982,"single_stock",139379.25
"1566","Japanese carpet shell",1983,"single_stock",160424
"1567","Japanese carpet shell",1984,"single_stock",128279
"1568","Japanese carpet shell",1985,"single_stock",133232.25
"1569","Japanese carpet shell",1986,"single_stock",120682.25
"1570","Japanese carpet shell",1987,"single_stock",99517
"1571","Japanese carpet shell",1988,"single_stock",88151.25
"1572","Japanese carpet shell",1989,"single_stock",80732.5
"1573","Japanese carpet shell",1990,"single_stock",71199
"1574","Japanese carpet shell",1991,"single_stock",65353
"1575","Japanese carpet shell",1992,"single_stock",59038
"1576","Japanese carpet shell",1993,"single_stock",57356
"1577","Japanese carpet shell",1994,"single_stock",46597
"1578","Japanese carpet shell",1995,"single_stock",49466.5
"1579","Japanese carpet shell",1996,"single_stock",43704.25
"1580","Japanese carpet shell",1997,"single_stock",39661.5
"1581","Japanese carpet shell",1998,"single_stock",36808.75
"1582","Japanese carpet shell",1999,"single_stock",43089.75
"1583","Japanese carpet shell",2000,"single_stock",35558.75
"1584","Japanese carpet shell",2001,"single_stock",31024
"1585","Japanese carpet shell",2002,"single_stock",34818.5
"1586","Japanese carpet shell",2003,"single_stock",37690.75
"1587","Japanese carpet shell",2004,"single_stock",36587.75
"1588","Japanese carpet shell",2005,"single_stock",34262
"1589","Japanese carpet shell",2006,"single_stock",34985
"1590","Japanese carpet shell",2007,"single_stock",35822
"1591","Japanese carpet shell",2008,"single_stock",39219.75
"1592","Japanese carpet shell",2009,"single_stock",31657.25
"1593","Japanese carpet shell",2010,"single_stock",27184.5
"1594","Japanese carpet shell",2011,"single_stock",28792.25
"1595","Japanese carpet shell",2012,"single_stock",27302.25
"1596","Japanese carpet shell",2013,"single_stock",23050
"1597","Japanese carpet shell",2014,"single_stock",19346.75
"1598","Japanese carpet shell",2015,"single_stock",13812.5
"1599","Japanese flying squid",1962,"winter_stock",536452
"1600","Japanese flying squid",1963,"winter_stock",590630
"1601","Japanese flying squid",1964,"winter_stock",236801.5
"1602","Japanese flying squid",1965,"winter_stock",396899
"1603","Japanese flying squid",1966,"winter_stock",382898
"1604","Japanese flying squid",1967,"winter_stock",477011
"1605","Japanese flying squid",1968,"winter_stock",668367
"1606","Japanese flying squid",1969,"winter_stock",478160
"1607","Japanese flying squid",1970,"winter_stock",412240
"1608","Japanese flying squid",1971,"winter_stock",364349
"1609","Japanese flying squid",1972,"winter_stock",464365
"1610","Japanese flying squid",1973,"winter_stock",346672
"1611","Japanese flying squid",1974,"winter_stock",335005
"1612","Japanese flying squid",1975,"winter_stock",385250
"1613","Japanese flying squid",1976,"winter_stock",312144
"1614","Japanese flying squid",1977,"winter_stock",264287
"1615","Japanese flying squid",1978,"winter_stock",257119
"1616","Japanese flying squid",1979,"winter_stock",212839
"1617","Japanese flying squid",1980,"winter_stock",331224
"1618","Japanese flying squid",1981,"winter_stock",196830
"1619","Japanese flying squid",1982,"winter_stock",181719.25
"1620","Japanese flying squid",1983,"winter_stock",192060
"1621","Japanese flying squid",1984,"winter_stock",173732
"1622","Japanese flying squid",1985,"winter_stock",132586
"1623","Japanese flying squid",1986,"winter_stock",90997
"1624","Japanese flying squid",1987,"winter_stock",182517
"1625","Japanese flying squid",1988,"winter_stock",156444
"1626","Japanese flying squid",1989,"winter_stock",211887
"1627","Japanese flying squid",1990,"winter_stock",209390
"1628","Japanese flying squid",1991,"winter_stock",242002
"1629","Japanese flying squid",1992,"winter_stock",394365
"1630","Japanese flying squid",1993,"winter_stock",315934
"1631","Japanese flying squid",1994,"winter_stock",301651
"1632","Japanese flying squid",1995,"winter_stock",290276
"1633","Japanese flying squid",1996,"winter_stock",444190
"1634","Japanese flying squid",1997,"winter_stock",365978.25
"1635","Japanese flying squid",1998,"winter_stock",180750
"1636","Japanese flying squid",1999,"winter_stock",237346
"1637","Japanese flying squid",2000,"winter_stock",337285.25
"1638","Japanese flying squid",2001,"winter_stock",298190
"1639","Japanese flying squid",2002,"winter_stock",273579
"1640","Japanese flying squid",2003,"winter_stock",253842.25
"1641","Japanese flying squid",2004,"winter_stock",234604.25
"1642","Japanese flying squid",2005,"winter_stock",222360.5
"1643","Japanese flying squid",2006,"winter_stock",190316.25
"1644","Japanese flying squid",2007,"winter_stock",253494.25
"1645","Japanese flying squid",2008,"winter_stock",217474.25
"1646","Japanese flying squid",2009,"winter_stock",218657
"1647","Japanese flying squid",2010,"winter_stock",199832
"1648","Japanese flying squid",2011,"winter_stock",242259
"1649","Japanese flying squid",2012,"winter_stock",168207.25
"1650","Japanese flying squid",2013,"winter_stock",180092
"1651","Japanese flying squid",2014,"winter_stock",172703.25
"1652","Japanese flying squid",2015,"winter_stock",129234.5
"1653","Japanese hard clam",1962,"single_stock",11425.75
"1654","Japanese hard clam",1963,"single_stock",31319
"1655","Japanese hard clam",1964,"single_stock",15704.75
"1656","Japanese hard clam",1965,"single_stock",13739.5
"1657","Japanese hard clam",1966,"single_stock",9972.5
"1658","Japanese hard clam",1967,"single_stock",6197.5
"1659","Japanese hard clam",1968,"single_stock",6743
"1660","Japanese hard clam",1969,"single_stock",7081
"1661","Japanese hard clam",1970,"single_stock",4955
"1662","Japanese hard clam",1971,"single_stock",4539
"1663","Japanese hard clam",1972,"single_stock",3247
"1664","Japanese hard clam",1973,"single_stock",5142
"1665","Japanese hard clam",1974,"single_stock",10233
"1666","Japanese hard clam",1975,"single_stock",4084
"1667","Japanese hard clam",1976,"single_stock",4079
"1668","Japanese hard clam",1977,"single_stock",4980
"1669","Japanese hard clam",1978,"single_stock",5009
"1670","Japanese hard clam",1979,"single_stock",4017
"1671","Japanese hard clam",1980,"single_stock",1907.75
"1672","Japanese hard clam",1981,"single_stock",1904.25
"1673","Japanese hard clam",1982,"single_stock",2195.5
"1674","Japanese hard clam",1983,"single_stock",1369.75
"1675","Japanese hard clam",1984,"single_stock",1456
"1676","Japanese hard clam",1985,"single_stock",2182.75
"1677","Japanese hard clam",1986,"single_stock",2223.75
"1678","Japanese hard clam",1987,"single_stock",3678.75
"1679","Japanese hard clam",1988,"single_stock",3357.75
"1680","Japanese hard clam",1989,"single_stock",2546.75
"1681","Japanese hard clam",1990,"single_stock",2251
"1682","Japanese hard clam",1991,"single_stock",2215
"1683","Japanese hard clam",1992,"single_stock",2581
"1684","Japanese hard clam",1993,"single_stock",2964
"1685","Japanese hard clam",1994,"single_stock",2330
"1686","Japanese hard clam",1995,"single_stock",2059
"1687","Japanese hard clam",1996,"single_stock",1944.25
"1688","Japanese hard clam",1997,"single_stock",1897.25
"1689","Japanese hard clam",1998,"single_stock",1872
"1690","Japanese hard clam",1999,"single_stock",1786.25
"1691","Japanese hard clam",2000,"single_stock",1544.75
"1692","Japanese hard clam",2001,"single_stock",1246
"1693","Japanese hard clam",2002,"single_stock",1300.5
"1694","Japanese hard clam",2003,"single_stock",1168.75
"1695","Japanese hard clam",2004,"single_stock",976.5
"1696","Japanese hard clam",2005,"single_stock",972.5
"1697","Japanese hard clam",2006,"single_stock",868
"1698","Japanese jack mackerel",1962,"pacific_stock",85668
"1699","Japanese jack mackerel",1962,"tsushima_current_stock",413318
"1700","Japanese jack mackerel",1963,"pacific_stock",130647
"1701","Japanese jack mackerel",1963,"tsushima_current_stock",310507.25
"1702","Japanese jack mackerel",1964,"pacific_stock",71700.75
"1703","Japanese jack mackerel",1964,"tsushima_current_stock",422300.5
"1704","Japanese jack mackerel",1965,"pacific_stock",60545
"1705","Japanese jack mackerel",1965,"tsushima_current_stock",466343
"1706","Japanese jack mackerel",1966,"pacific_stock",43551
"1707","Japanese jack mackerel",1966,"tsushima_current_stock",433529
"1708","Japanese jack mackerel",1967,"pacific_stock",64773
"1709","Japanese jack mackerel",1967,"tsushima_current_stock",263104
"1710","Japanese jack mackerel",1968,"pacific_stock",88747
"1711","Japanese jack mackerel",1968,"tsushima_current_stock",222622
"1712","Japanese jack mackerel",1969,"pacific_stock",83306
"1713","Japanese jack mackerel",1969,"tsushima_current_stock",199511
"1714","Japanese jack mackerel",1970,"pacific_stock",79640
"1715","Japanese jack mackerel",1970,"tsushima_current_stock",135920
"1716","Japanese jack mackerel",1971,"pacific_stock",58551
"1717","Japanese jack mackerel",1971,"tsushima_current_stock",212319
"1718","Japanese jack mackerel",1972,"pacific_stock",48947
"1719","Japanese jack mackerel",1972,"tsushima_current_stock",102831
"1720","Japanese jack mackerel",1973,"pacific_stock",38973
"1721","Japanese jack mackerel",1973,"tsushima_current_stock",89081
"1722","Japanese jack mackerel",1974,"pacific_stock",51185
"1723","Japanese jack mackerel",1974,"tsushima_current_stock",114304
"1724","Japanese jack mackerel",1975,"pacific_stock",51129
"1725","Japanese jack mackerel",1975,"tsushima_current_stock",134540
"1726","Japanese jack mackerel",1976,"pacific_stock",36945
"1727","Japanese jack mackerel",1976,"tsushima_current_stock",90759
"1728","Japanese jack mackerel",1977,"pacific_stock",32133
"1729","Japanese jack mackerel",1977,"tsushima_current_stock",55324
"1730","Japanese jack mackerel",1978,"pacific_stock",23107
"1731","Japanese jack mackerel",1978,"tsushima_current_stock",34886
"1732","Japanese jack mackerel",1979,"pacific_stock",20319
"1733","Japanese jack mackerel",1979,"tsushima_current_stock",62197
"1734","Japanese jack mackerel",1980,"pacific_stock",18683
"1735","Japanese jack mackerel",1980,"tsushima_current_stock",34978
"1736","Japanese jack mackerel",1981,"pacific_stock",19935.25
"1737","Japanese jack mackerel",1981,"tsushima_current_stock",41881.25
"1738","Japanese jack mackerel",1982,"pacific_stock",24011
"1739","Japanese jack mackerel",1982,"tsushima_current_stock",81115
"1740","Japanese jack mackerel",1983,"pacific_stock",30836
"1741","Japanese jack mackerel",1983,"tsushima_current_stock",99394
"1742","Japanese jack mackerel",1984,"pacific_stock",36160
"1743","Japanese jack mackerel",1984,"tsushima_current_stock",99603
"1744","Japanese jack mackerel",1985,"pacific_stock",28549
"1745","Japanese jack mackerel",1985,"tsushima_current_stock",124380.25
"1746","Japanese jack mackerel",1986,"pacific_stock",48799
"1747","Japanese jack mackerel",1986,"tsushima_current_stock",61692
"1748","Japanese jack mackerel",1987,"pacific_stock",54385
"1749","Japanese jack mackerel",1987,"tsushima_current_stock",127037
"1750","Japanese jack mackerel",1988,"pacific_stock",47391
"1751","Japanese jack mackerel",1988,"tsushima_current_stock",180379
"1752","Japanese jack mackerel",1989,"pacific_stock",46958
"1753","Japanese jack mackerel",1989,"tsushima_current_stock",134498
"1754","Japanese jack mackerel",1990,"pacific_stock",60796
"1755","Japanese jack mackerel",1990,"tsushima_current_stock",161178
"1756","Japanese jack mackerel",1991,"pacific_stock",74773
"1757","Japanese jack mackerel",1991,"tsushima_current_stock",148232
"1758","Japanese jack mackerel",1992,"pacific_stock",74326
"1759","Japanese jack mackerel",1992,"tsushima_current_stock",149086
"1760","Japanese jack mackerel",1993,"pacific_stock",98250
"1761","Japanese jack mackerel",1993,"tsushima_current_stock",213699
"1762","Japanese jack mackerel",1994,"pacific_stock",99321
"1763","Japanese jack mackerel",1994,"tsushima_current_stock",226809
"1764","Japanese jack mackerel",1995,"pacific_stock",99732
"1765","Japanese jack mackerel",1995,"tsushima_current_stock",213262
"1766","Japanese jack mackerel",1996,"pacific_stock",147168
"1767","Japanese jack mackerel",1996,"tsushima_current_stock",183240
"1768","Japanese jack mackerel",1997,"pacific_stock",102740
"1769","Japanese jack mackerel",1997,"tsushima_current_stock",220405
"1770","Japanese jack mackerel",1998,"pacific_stock",92103
"1771","Japanese jack mackerel",1998,"tsushima_current_stock",219204
"1772","Japanese jack mackerel",1999,"pacific_stock",72416
"1773","Japanese jack mackerel",1999,"tsushima_current_stock",138662
"1774","Japanese jack mackerel",2000,"pacific_stock",98294.25
"1775","Japanese jack mackerel",2000,"tsushima_current_stock",147694
"1776","Japanese jack mackerel",2001,"pacific_stock",87203
